cdepaysiso4npere,cdepaysiso4nfils,gpeterfils,datcre,usercre,datmaj,usermaj,datdbtvld,datfinvld
3035,740,0,2012-12-17 17:17:20.000000,MASSONR,2012-12-17 17:17:20.000000,MASSONR,1900-01-01 00:00:00.000000,
3035,76,0,2012-12-17 17:17:20.000000,MASSONR,2012-12-17 17:17:20.000000,MASSONR,1900-01-01 00:00:00.000000,
3042,2117,0,2014-03-10 15:46:58.000000,BAUTISTAF,2014-05-13 17:32:36.000000,BAUTISTAF,1901-01-01 00:00:00.000000,
2018,798,0,2014-08-20 16:30:17.000000,TASSINB,2014-08-20 16:30:17.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2127,2131,0,2014-08-20 16:38:09.000000,TASSINB,2014-08-20 16:38:09.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3049,578,0,2014-08-21 12:23:53.000000,TASSINB,2014-08-21 12:23:53.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2117,166,0,2014-03-10 15:46:58.000000,BAUTISTAF,2014-03-10 15:46:58.000000,BAUTISTAF,1000-01-01 00:00:00.000000,3900-01-01 00:00:00.000000
2117,184,0,2014-03-10 15:46:58.000000,BAUTISTAF,2014-03-10 15:46:58.000000,BAUTISTAF,1900-01-01 00:00:00.000000,3900-01-01 00:00:00.000000
2117,162,0,2014-03-10 15:46:58.000000,BAUTISTAF,2014-03-10 15:46:58.000000,BAUTISTAF,1900-01-01 00:00:00.000000,3900-01-01 00:00:00.000000
2117,598,0,2014-03-10 15:46:58.000000,BAUTISTAF,2014-03-10 15:46:58.000000,BAUTISTAF,1900-01-01 00:00:00.000000,3900-01-01 00:00:00.000000
2136,3100,0,2014-08-21 17:21:51.000000,TASSINB,2014-08-21 17:21:51.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3042,334,0,2014-03-10 15:46:58.000000,BAUTISTAF,2014-03-10 15:46:58.000000,BAUTISTAF,1900-01-01 00:00:00.000000,3900-01-01 00:00:00.000000
3042,520,0,2014-03-10 15:46:58.000000,BAUTISTAF,2014-03-10 15:46:58.000000,BAUTISTAF,1900-01-01 00:00:00.000000,3900-01-01 00:00:00.000000
3049,744,0,2014-08-21 12:23:53.000000,TASSINB,2014-08-21 12:23:53.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3047,620,0,2014-08-21 12:23:53.000000,TASSINB,2014-08-21 12:23:53.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2115,646,0,2014-08-21 14:36:15.000000,TASSINB,2014-08-21 14:36:15.000000,TASSINB,2009-11-29 00:00:00.000000,3999-12-31 00:00:00.000000
2111,831,0,2014-08-21 16:31:51.000000,TASSINB,2014-08-21 16:31:51.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3100,2026,0,2014-08-21 17:21:51.000000,TASSINB,2014-08-21 17:21:51.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3100,2019,0,2014-08-21 17:21:51.000000,TASSINB,2014-08-21 17:21:51.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3100,2038,0,2014-08-21 17:21:51.000000,TASSINB,2014-08-21 17:21:51.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2029,2054,0,2014-08-22 12:58:27.000000,TASSINB,2014-08-22 12:58:27.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2012,340,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
2012,558,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
2029,530,0,2014-08-22 12:58:27.000000,TASSINB,2014-08-22 12:58:27.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2012,212,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
2012,320,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
2012,188,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
2012,591,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
2012,84,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
2123,233,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
2123,348,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
2123,428,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
2123,440,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
2123,616,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
2123,703,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
2123,705,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
2123,203,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
2123,100,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
2123,196,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
2123,642,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
2123,470,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3002,332,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3002,484,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
2029,28,0,2014-08-22 12:58:27.000000,TASSINB,2014-08-22 12:58:27.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3003,144,0,2014-08-22 16:41:50.000000,TASSINB,2014-08-22 16:41:50.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3002,192,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
2054,312,0,2014-08-22 12:58:27.000000,TASSINB,2014-08-22 12:58:27.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2054,474,0,2014-08-22 12:58:27.000000,TASSINB,2014-08-22 12:58:27.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2055,660,0,2014-08-22 12:58:27.000000,TASSINB,2014-08-22 12:58:27.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2029,2055,0,2014-08-22 12:58:27.000000,TASSINB,2014-08-22 12:58:27.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3008,818,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3008,504,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3008,788,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3008,12,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3008,466,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3008,120,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3008,384,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3008,450,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3008,422,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3008,492,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3008,312,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3008,474,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3008,638,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3008,760,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3008,792,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3008,540,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3008,686,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3008,20,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3008,442,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3009,818,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3009,504,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3009,788,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3009,12,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3009,466,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3009,120,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3009,384,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3009,450,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3009,422,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3009,492,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3009,312,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3009,474,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3009,638,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3009,760,0,2012-12-17 18:00:16.000000,MASSONR,2016-09-19 18:00:13.000000,TASSINB,1900-01-01 00:00:00.000000,2007-01-31 00:00:00.000000
3009,792,0,2012-12-17 18:00:16.000000,MASSONR,2016-09-19 18:00:13.000000,TASSINB,1900-01-01 00:00:00.000000,2007-01-31 00:00:00.000000
3009,540,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3009,688,0,2012-12-17 18:00:16.000000,MASSONR,2016-09-19 18:00:13.000000,TASSINB,1900-01-01 00:00:00.000000,2007-01-31 00:00:00.000000
3009,20,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3010,818,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3010,422,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3010,20,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3016,208,0,2012-12-17 18:00:16.000000,MASSONR,2022-03-17 17:09:07.000000,MASSONR,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3016,578,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3016,752,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3016,246,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3016,352,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3019,180,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3019,108,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3020,32,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3020,68,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3020,152,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3020,170,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3020,218,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3020,600,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3020,604,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3020,858,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3020,862,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3020,328,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3020,740,0,2012-12-17 18:00:16.000000,MASSONR,2012-12-17 18:00:16.000000,MASSONR,1900-01-01 00:00:00.000000,
3044,528,0,2014-08-20 14:26:44.000000,TASSINB,2014-08-20 14:26:44.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3044,360,0,2014-08-20 14:26:44.000000,TASSINB,2014-08-20 14:26:44.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3044,740,0,2014-08-20 14:26:44.000000,TASSINB,2014-08-20 14:26:44.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3044,530,0,2014-08-20 14:26:44.000000,TASSINB,2014-08-20 14:26:44.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2117,882,0,2014-08-21 15:03:51.000000,TASSINB,2014-08-21 15:03:51.000000,TASSINB,1970-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3104,3034,0,2014-08-22 10:39:10.000000,TASSINB,2014-08-22 10:39:10.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3104,3012,0,2014-08-22 10:39:10.000000,TASSINB,2014-08-22 10:39:10.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3012,8,0,2014-08-22 10:39:10.000000,TASSINB,2014-08-22 10:39:10.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3012,100,0,2014-08-22 10:39:10.000000,TASSINB,2014-08-22 10:39:10.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3012,203,0,2014-08-22 10:39:10.000000,TASSINB,2014-08-22 10:39:10.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3012,703,0,2014-08-22 10:39:10.000000,TASSINB,2014-08-22 10:39:10.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3012,276,0,2014-08-22 10:39:10.000000,TASSINB,2014-08-22 10:39:10.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3012,300,0,2014-08-22 10:39:10.000000,TASSINB,2014-08-22 10:39:10.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3012,348,0,2014-08-22 10:39:10.000000,TASSINB,2014-08-22 10:39:10.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3012,616,0,2014-08-22 10:39:10.000000,TASSINB,2014-08-22 10:39:10.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3012,642,0,2014-08-22 10:39:10.000000,TASSINB,2014-08-22 10:39:10.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3012,792,0,2014-08-22 10:39:10.000000,TASSINB,2014-08-22 10:39:10.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3012,70,0,2014-08-22 10:39:10.000000,TASSINB,2014-08-22 10:39:10.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3012,191,0,2014-08-22 10:39:10.000000,TASSINB,2014-08-22 10:39:10.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3012,705,0,2014-08-22 10:39:10.000000,TASSINB,2014-08-22 10:39:10.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2103,2029,0,2014-08-22 12:58:27.000000,TASSINB,2014-08-22 12:58:27.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2029,52,0,2014-08-22 12:58:27.000000,TASSINB,2014-08-22 12:58:27.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2029,212,0,2014-08-22 12:58:27.000000,TASSINB,2014-08-22 12:58:27.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2029,308,0,2014-08-22 12:58:27.000000,TASSINB,2014-08-22 12:58:27.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2055,500,0,2014-08-22 12:58:27.000000,TASSINB,2014-08-22 12:58:27.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2029,670,0,2014-08-22 12:58:27.000000,TASSINB,2014-08-22 12:58:27.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2029,662,0,2014-08-22 12:58:27.000000,TASSINB,2014-08-22 12:58:27.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2029,659,0,2014-08-22 12:58:27.000000,TASSINB,2014-08-22 12:58:27.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
530,533,0,2014-08-22 12:58:27.000000,TASSINB,2014-08-22 12:58:27.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2029,780,0,2014-08-22 12:58:27.000000,TASSINB,2014-08-22 12:58:27.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3003,270,0,2014-08-22 16:41:50.000000,TASSINB,2014-08-22 16:41:50.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3003,328,0,2014-08-22 16:41:50.000000,TASSINB,2014-08-22 16:41:50.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3003,356,0,2014-08-22 16:41:50.000000,TASSINB,2014-08-22 16:41:50.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3003,334,0,2014-08-22 16:41:50.000000,TASSINB,2014-08-22 16:41:50.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3003,404,0,2014-08-22 16:41:50.000000,TASSINB,2014-08-22 16:41:50.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2117,776,0,2014-08-21 15:02:36.000000,TASSINB,2014-08-21 15:02:36.000000,TASSINB,1970-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2046,250,0,2014-08-21 16:49:33.000000,TASSINB,2014-08-21 16:49:33.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3048,380,0,2014-08-20 15:04:02.000000,TASSINB,2014-08-20 15:04:02.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3048,231,0,2014-08-20 15:04:02.000000,TASSINB,2014-08-20 15:04:02.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3048,434,0,2014-08-20 15:04:02.000000,TASSINB,2014-08-20 15:04:02.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3048,674,0,2014-08-20 15:04:02.000000,TASSINB,2014-08-20 15:04:02.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3048,706,0,2014-08-20 15:04:02.000000,TASSINB,2014-08-20 15:04:02.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3048,336,0,2014-08-20 15:04:02.000000,TASSINB,2014-08-20 15:04:02.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3045,72,0,2014-08-20 15:04:02.000000,TASSINB,2014-08-20 15:04:02.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3045,426,0,2014-08-20 15:04:02.000000,TASSINB,2014-08-20 15:04:02.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3045,516,0,2014-08-20 15:04:02.000000,TASSINB,2014-08-20 15:04:02.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3045,748,0,2014-08-20 15:04:02.000000,TASSINB,2014-08-20 15:04:02.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3045,710,0,2014-08-20 15:04:02.000000,TASSINB,2014-08-20 15:04:02.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3045,716,0,2014-08-20 15:04:02.000000,TASSINB,2014-08-20 15:04:02.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3045,909,0,2014-08-20 15:04:02.000000,TASSINB,2014-08-20 15:04:02.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3045,949,0,2014-08-20 15:04:02.000000,TASSINB,2014-08-20 15:04:02.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3042,882,0,2014-08-20 18:00:13.000000,TASSINB,2014-08-20 18:00:13.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2012,222,0,2014-08-22 12:17:11.000000,TASSINB,2014-08-22 12:17:11.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2046,312,0,2014-08-21 16:49:33.000000,TASSINB,2014-08-21 16:49:33.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2046,254,0,2014-08-21 16:49:33.000000,TASSINB,2014-08-21 16:49:33.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2122,2110,0,2014-08-20 18:00:13.000000,TASSINB,2014-08-20 18:00:13.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2046,474,0,2014-08-21 16:49:33.000000,TASSINB,2014-08-21 16:49:33.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2122,292,0,2014-08-20 18:00:13.000000,TASSINB,2014-08-20 18:00:13.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2046,540,0,2014-08-21 16:49:33.000000,TASSINB,2014-08-21 16:49:33.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2046,258,0,2014-08-21 16:49:33.000000,TASSINB,2014-08-21 16:49:33.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2046,666,0,2014-08-21 16:49:33.000000,TASSINB,2014-08-21 16:49:33.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2046,638,0,2014-08-21 16:49:33.000000,TASSINB,2014-08-21 16:49:33.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2046,876,0,2014-08-21 16:49:33.000000,TASSINB,2014-08-21 16:49:33.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2046,175,0,2014-08-21 16:49:33.000000,TASSINB,2014-08-21 16:49:33.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2046,920,0,2014-08-21 16:49:33.000000,TASSINB,2014-08-21 16:49:33.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2111,136,0,2014-08-21 16:49:33.000000,TASSINB,2014-08-21 16:49:33.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3101,3017,0,2014-08-22 09:12:13.000000,TASSINB,2014-08-22 09:12:13.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3101,3008,0,2014-08-22 09:12:13.000000,TASSINB,2014-08-22 09:12:13.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3101,3009,0,2014-08-22 09:12:13.000000,TASSINB,2014-08-22 09:12:13.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2113,2012,0,2014-08-22 12:17:11.000000,TASSINB,2014-08-22 12:17:11.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
3002,2012,0,2014-08-22 12:17:11.000000,TASSINB,2014-08-22 12:17:11.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2103,2025,0,2014-08-22 12:17:11.000000,TASSINB,2014-08-22 12:17:11.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
2025,192,0,2014-08-22 12:17:11.000000,TASSINB,2014-08-22 12:17:11.000000,TASSINB,1000-01-01 00:00:00.000000,3999-12-31 00:00:00.000000
